year,date,saros,type,ge_sun_alt,ge_lat,ge_lon,sunset_min_alt,sunset_max_dur_s,sunset_entry_lat,sunset_entry_lon,sunset_end_lat,sunset_end_lon,sunrise_min_alt,sunrise_max_dur_s,sunrise_entry_lat,sunrise_entry_lon,sunrise_end_lat,sunrise_end_lon
1033,1033-01-04,106,T,77.6,-34.50,145.23,3.6,46.9,-13.77,-159.06,-10.18,-150.96,1.3,42.3,-18.77,85.78,-14.50,75.72
1035,1035-05-10,93,T,47.3,-21.41,64.10,4.3,233.4,-18.05,101.95,-20.10,108.89,2.1,212.1,-54.07,18.04,-56.07,13.67
1036,1036-04-29,103,Tm,86.2,19.64,177.60,4.3,75.6,28.93,-121.92,27.01,-114.13,4.6,69.6,-14.77,132.76,-17.32,126.01
1037,1037-10-11,118,T,41.0,-50.26,-104.78,2.1,84.7,-74.64,27.98,-74.64,27.98,3.2,103.2,-24.40,-136.50,-21.83,-145.33
1041,1041-02-03,115,T,29.2,40.40,-152.01,,,,,,,3.3,143.8,32.94,-179.60,34.19,172.89
1043,1043-06-09,102,T,78.9,34.49,-160.96,5.2,163.9,12.46,-104.81,9.56,-98.72,4.7,167.2,17.51,139.35,14.53,132.82
1044,1044-05-29,112,T,56.4,-11.08,-56.17,4.7,243.6,-25.23,-11.75,-27.53,-6.59,2.9,240.6,-28.02,-101.17,-30.91,-107.53
1046,1046-10-02,99,T,53.6,-40.30,-75.75,5.0,127.9,-54.23,3.01,-54.00,6.47,4.3,141.7,-20.98,-120.70,-19.50,-129.23
1047,1047-09-22,109,T,84.0,4.01,55.80,2.9,138.3,-11.85,106.00,-11.97,115.62,4.5,133.8,23.15,3.14,23.76,-4.61
1050,1050-01-25,96,T,61.6,10.63,-119.82,2.0,135.6,33.45,-71.16,36.33,-63.12,4.7,141.2,13.71,-165.67,15.63,-172.05
1051,1051-01-15,106,T,78.0,-31.92,16.66,5.3,43.8,-8.89,69.85,-6.37,75.90,2.2,38.3,-21.70,-45.22,-18.54,-53.78
1053,1053-05-20,93,T,41.4,-25.67,-49.65,3.9,235.5,-26.36,-12.97,-28.49,-7.02,2.1,209.4,-56.29,-95.75,-56.29,-95.75
1054,1054-05-10,103,T,89.7,18.76,69.05,2.3,69.9,22.00,127.68,19.26,136.30,4.0,64.4,-14.83,23.57,-17.82,16.57
1055,1055-10-23,118,T,42.8,-53.37,128.13,,,,,,,2.6,97.9,-25.18,94.11,-21.85,84.74
1058,1058-02-25,105,T,80.6,1.50,-33.09,5.3,29.3,35.75,18.67,36.67,23.44,2.6,38.8,-19.74,-81.98,-19.15,-91.98
1059,1059-02-15,115,T,31.6,40.60,77.73,,,,,,,3.7,154.4,29.74,50.18,30.38,42.08
1061,1061-06-20,102,T,74.5,38.88,90.74,4.7,167.8,12.33,145.82,9.26,152.05,3.9,170.9,25.69,24.93,22.46,17.70
1062,1062-06-09,112,T,61.3,-5.22,-170.19,3.5,238.6,-24.50,-124.51,-27.35,-118.55,2.2,241.2,-19.04,144.68,-22.66,136.74
1064,1064-10-13,99,T,51.9,-46.20,156.00,2.5,120.0,-54.62,-118.90,-53.40,-110.89,0.9,130.3,-24.61,108.57,-21.98,97.26
1065,1065-10-02,109,T,85.7,-1.96,-69.91,3.1,122.2,-13.82,-18.33,-13.18,-8.88,4.3,117.0,19.69,-120.71,20.90,-128.36
1068,1068-02-06,96,T,60.6,14.71,108.79,4.6,141.6,38.58,160.11,40.03,164.92,4.1,150.6,12.70,63.82,14.45,55.96
1069,1069-01-25,106,T,78.6,-28.43,-111.69,3.1,43.8,-4.57,-61.26,-1.49,-52.74,4.1,38.2,-24.54,-173.31,-22.28,179.19
1070,1070-07-10,121,T,12.4,79.99,133.70,1.2,108.3,65.60,109.62,64.22,111.25,0.8,105.9,67.87,-174.72,67.87,-174.72
1071,1071-05-31,93,T,34.5,-31.62,-163.48,3.6,234.6,-35.73,-128.55,-37.74,-123.70,3.8,218.8,-55.75,157.20,-55.75,157.20
1072,1072-05-20,103,T,85.5,16.93,-38.60,2.4,65.7,15.06,15.90,11.64,25.10,4.6,58.4,-14.52,-84.33,-17.56,-90.81
1073,1073-11-02,118,T,44.1,-56.82,0.08,4.1,79.6,-65.45,130.31,-65.45,130.31,3.4,92.9,-26.80,-37.58,-23.44,-45.55
1076,1076-03-07,105,T,82.6,3.91,-154.14,4.4,52.2,35.46,-101.33,36.27,-94.21,2.9,60.4,-21.72,157.84,-21.96,147.86
1077,1077-02-25,115,T,34.5,41.01,-49.66,,,,,,,2.6,163.9,26.64,-77.88,26.71,-87.85
1079,1079-07-01,102,T,70.0,42.26,-16.90,1.7,171.3,12.46,35.61,8.05,44.77,3.5,170.1,33.32,-91.03,30.53,-97.64
1080,1080-06-20,112,T,66.1,-0.20,76.91,3.6,232.3,-24.11,123.17,-27.08,129.20,4.4,237.1,-10.48,30.61,-13.29,24.24
1082,1082-10-24,99,T,50.6,-51.66,27.25,3.7,109.8,-53.06,119.56,-52.20,123.23,4.1,120.9,-28.43,-23.55,-26.02,-31.17
1083,1083-10-14,109,T,87.2,-7.45,163.14,4.9,106.8,-14.68,-144.37,-13.50,-136.21,4.7,100.6,15.78,113.66,17.46,106.55
1086,1086-02-16,96,T,59.1,19.66,-20.85,5.1,149.3,43.35,33.30,44.50,38.24,1.6,158.8,13.05,-65.11,14.63,-75.91
1087,1087-02-06,106,T,79.5,-24.03,121.12,3.9,44.3,-0.26,169.78,2.20,177.89,4.3,38.2,-26.16,60.56,-24.44,52.92
1088,1088-07-20,121,T,25.1,80.75,-83.32,3.0,118.4,55.71,-36.23,53.92,-32.44,0.4,110.7,64.66,100.55,64.66,100.55
1089,1089-06-11,93,T,25.9,-40.13,82.92,2.2,227.6,-46.77,114.92,-48.77,119.09,2.5,215.8,-58.67,48.47,-58.67,48.47
1090,1090-05-31,103,T,81.0,13.98,-145.19,4.7,55.7,7.03,-93.35,4.45,-87.10,4.7,49.5,-14.34,168.85,-17.44,162.56
1091,1091-11-13,118,T,44.9,-60.34,-128.23,2.4,78.8,-61.09,-2.71,-59.33,1.68,4.7,89.5,-29.37,-170.78,-26.31,-177.15
1094,1094-03-19,105,T,85.0,6.13,86.70,4.5,73.3,34.10,141.56,34.35,148.60,4.9,80.4,-23.26,38.99,-24.07,31.63
1095,1095-03-08,115,T,37.7,41.79,-174.77,,,,,,,3.2,170.1,23.70,155.18,23.07,146.27
1097,1097-07-11,102,T,65.6,44.50,-124.64,0.9,172.1,12.46,-75.04,8.02,-65.31,4.0,168.1,40.89,152.40,38.93,147.28
1098,1098-07-01,112,T,70.6,3.75,-35.82,4.9,224.8,-24.03,10.36,-26.68,15.73,4.3,228.0,-2.57,-84.21,-5.24,-90.73
1100,1100-11-03,99,T,49.7,-56.46,-101.54,4.1,106.4,-51.33,-9.73,-49.65,-4.36,2.4,112.5,-32.25,-157.46,-28.93,-166.39
1101,1101-10-24,109,T,88.2,-12.26,34.74,3.6,89.9,-14.16,88.66,-12.14,97.54,3.2,85.8,11.42,-13.64,14.16,-22.66
1104,1104-02-27,96,T,57.2,25.28,-149.33,4.6,155.4,47.99,-90.37,48.87,-84.61,3.2,165.8,14.58,166.89,15.14,157.39
1105,1105-02-16,106,T,80.7,-18.90,-4.96,3.4,45.3,3.96,43.08,5.96,51.76,3.1,38.6,-26.53,-63.96,-25.24,-72.64
1106,1106-08-01,121,T,33.0,70.75,142.16,3.7,128.3,47.24,-166.49,44.79,-160.20,2.0,117.7,64.11,4.75,64.11,4.75
1107,1107-06-22,93,T,12.8,-53.62,-32.01,2.8,215.1,-59.90,-10.30,-59.90,-10.30,,,,,,
1108,1108-06-11,103,T,76.4,9.99,108.52,2.4,45.3,-0.98,156.98,-4.78,165.57,5.4,36.9,-14.80,61.74,-17.14,57.01
1109,1109-11-24,118,T,45.5,-63.49,104.59,1.9,77.8,-56.02,-135.52,-54.10,-131.30,4.1,86.7,-32.14,54.52,-29.17,48.63
1112,1112-03-29,105,T,87.8,7.96,-30.46,2.5,95.2,31.39,24.97,30.91,34.87,2.3,99.1,-24.42,-78.13,-26.03,-87.53
1113,1113-03-19,115,T,41.4,42.70,63.60,,,,,,,2.4,178.9,21.05,32.57,19.51,22.12
1115,1115-07-23,102,T,61.2,45.63,126.80,4.7,173.8,13.09,172.28,10.01,179.18,4.9,165.4,48.31,35.15,47.34,32.22
1116,1116-07-11,112,T,75.0,6.76,-147.97,4.7,213.5,-24.44,-101.43,-27.09,-95.77,3.8,220.0,5.35,162.31,2.41,154.23
1118,1118-11-15,99,T,49.1,-60.44,130.51,2.8,100.0,-47.71,-138.22,-45.50,-132.53,3.9,105.7,-36.07,67.28,-33.18,60.52
1119,1119-11-04,109,T,89.0,-16.39,-94.24,4.6,73.0,-12.42,-39.07,-10.34,-32.22,2.4,70.0,7.02,-143.14,10.39,-152.47
1122,1122-03-10,96,T,54.8,31.64,84.16,1.3,158.2,52.45,151.01,53.03,160.75,3.9,171.1,17.44,40.61,17.18,31.67
1123,1123-02-27,106,Tm,82.4,-13.12,-129.31,4.6,47.1,7.85,-81.54,9.13,-73.54,5.1,40.6,-25.67,174.96,-25.23,167.66
1124,1124-08-11,121,T,39.2,61.40,20.40,2.0,133.4,38.98,69.29,36.23,78.32,3.1,122.4,63.16,-96.15,63.16,-96.15
1126,1126-06-22,103,T,71.6,5.03,2.11,4.6,29.9,-9.64,48.64,-12.45,54.78,1.4,22.7,-15.13,-44.26,-19.09,-52.71
1127,1127-12-05,118,T,45.8,-65.90,-21.17,4.2,80.2,-52.03,88.21,-50.78,90.82,3.5,86.8,-35.93,-80.06,-32.59,-86.51
1130,1130-04-09,105,T,89.1,9.27,-146.05,3.0,115.1,27.54,-90.17,26.41,-81.13,1.3,117.9,-24.97,166.85,-27.45,156.55
1131,1131-03-30,115,T,45.2,43.87,-55.81,2.6,161.7,72.91,54.67,72.91,54.67,4.4,184.6,18.72,-89.01,16.75,-97.39
1133,1133-08-02,102,T,56.9,45.75,16.51,4.4,172.5,13.63,58.69,10.86,65.68,3.6,162.6,55.55,-82.37,54.44,-86.47
1134,1134-07-23,112,T,79.0,8.60,99.03,2.5,199.2,-25.31,146.50,-28.36,153.91,1.7,205.9,12.16,46.88,9.04,36.90
1135,1135-07-12,122,T,14.0,-51.49,-147.79,,,,,,,2.8,66.2,-51.06,-166.60,-52.26,-170.21
1136,1136-11-25,99,T,48.7,-63.27,3.95,2.5,98.7,-44.42,88.45,-41.28,95.47,4.8,100.6,-39.86,-68.96,-37.47,-74.10
1137,1137-11-15,109,Tm,89.5,-19.60,135.74,4.5,59.2,-9.80,-169.39,-7.31,-162.69,2.9,56.3,2.45,85.91,6.02,77.22
1140,1140-03-20,96,T,51.9,38.58,-40.83,3.9,160.7,56.14,35.50,56.10,39.74,4.3,175.1,21.47,-84.57,20.50,-93.15
1141,1141-03-10,106,T,84.4,-6.90,107.90,2.2,49.4,11.44,156.00,12.26,167.04,2.8,42.5,-23.44,55.29,-23.59,45.16
1142,1142-08-22,121,T,44.1,52.85,-100.73,1.2,138.2,32.12,-54.79,29.63,-43.89,3.9,125.6,61.68,158.73,61.68,158.73
1145,1145-12-15,118,T,46.1,-67.02,-144.98,4.1,85.0,-48.28,-48.89,-46.15,-44.56,4.3,88.1,-39.62,144.93,-37.00,139.84
1148,1148-04-20,105,Tm,85.7,9.81,100.34,3.0,134.0,22.51,155.79,20.80,164.34,4.5,135.1,-25.33,53.23,-27.33,47.06
1149,1149-04-09,115,T,49.4,44.92,-171.94,4.5,171.2,67.25,-64.14,67.25,-64.14,3.1,189.8,16.68,152.21,13.91,142.76
1151,1151-08-13,102,T,52.7,45.18,-95.67,2.7,171.8,14.86,-56.99,11.90,-47.99,4.9,158.2,62.26,159.29,62.26,159.29
1152,1152-08-02,112,T,82.9,9.47,-14.41,1.2,188.8,-25.22,32.18,-28.82,42.32,2.8,192.2,18.53,-68.01,16.19,-77.62
1153,1153-07-23,122,T,25.6,-41.57,105.04,,,,,,,3.1,47.8,-38.59,78.45,-40.35,72.11
1154,1154-12-06,99,T,48.5,-64.76,-120.99,4.0,97.6,-40.49,-45.16,-37.77,-39.64,2.3,96.9,-43.72,154.43,-40.35,147.42
1155,1155-11-26,109,T,89.8,-21.93,5.54,4.8,47.0,-6.52,59.27,-3.79,65.64,2.7,43.8,-2.19,-45.87,1.65,-54.57
1158,1158-03-31,96,T,48.3,46.16,-163.95,3.7,163.0,59.22,-77.30,58.82,-72.82,3.2,175.9,26.68,151.14,24.95,141.88
1159,1159-03-21,106,T,86.8,-0.28,-12.75,3.2,48.6,14.79,37.69,14.73,47.00,4.7,41.8,-20.00,-63.71,-20.72,-71.02
1160,1160-09-02,121,T,48.1,44.93,137.05,3.4,140.5,26.25,-178.78,24.77,-169.73,4.8,127.5,59.49,50.27,59.49,50.27
1163,1163-12-27,118,T,46.4,-66.60,91.50,3.8,88.9,-43.77,175.43,-41.70,179.75,4.5,90.3,-43.24,9.73,-41.33,5.80
1166,1166-05-01,105,T,82.0,9.55,-12.37,4.3,152.6,16.70,41.44,14.79,48.65,2.8,150.8,-25.35,-59.69,-28.07,-66.92
1167,1167-04-21,115,T,53.6,45.79,73.94,3.7,174.2,59.98,-178.76,59.98,-178.76,3.5,193.1,15.01,34.57,12.01,26.11
1169,1169-08-24,102,T,48.8,44.07,149.21,4.2,170.2,16.37,-174.98,14.23,-167.18,0.8,147.7,67.35,33.99,67.35,33.99
1170,1170-08-13,112,T,86.3,9.33,-129.34,3.3,175.3,-25.37,-82.66,-27.96,-74.10,1.6,176.6,23.91,175.96,21.94,164.80
1171,1171-08-03,122,T,33.1,-36.23,-4.61,1.4,16.4,-70.17,35.01,-70.17,35.01,3.5,25.8,-29.72,-34.25,-31.25,-41.61
1172,1172-12-17,99,T,48.3,-64.64,114.30,2.7,98.9,-36.56,179.82,-32.86,-172.91,4.2,95.8,-47.83,18.08,-45.69,13.64
1173,1173-12-06,109,T,89.9,-23.24,-124.96,5.6,37.2,-2.75,-73.12,0.01,-67.26,0.9,33.0,-6.72,-178.42,-2.17,171.46
1176,1176-04-11,96,T,44.0,54.24,74.19,2.9,163.1,61.51,173.85,60.65,178.84,4.2,174.5,32.83,27.02,30.86,19.59
1177,1177-03-31,106,T,89.6,6.60,-131.15,4.3,48.8,17.63,-79.03,16.92,-70.44,3.7,42.6,-15.22,-179.63,-16.78,171.50
1178,1178-09-13,121,T,51.5,37.59,13.33,2.5,140.3,21.40,57.00,20.63,66.86,2.7,128.3,56.44,-62.10,56.48,-67.36
1182,1182-01-06,118,T,46.9,-64.45,-32.65,4.5,97.8,-40.27,38.21,-37.89,43.42,3.8,95.9,-47.08,-122.76,-45.05,-127.42
1184,1184-05-11,105,T,78.0,8.27,-123.88,4.0,172.1,10.32,-72.96,7.68,-64.85,1.7,166.3,-25.11,-171.17,-28.44,-179.07
1185,1185-05-01,115,T,58.0,46.00,-37.19,2.3,182.5,53.20,61.42,51.74,66.26,4.8,196.3,13.69,-80.37,10.85,-87.22
1187,1187-09-04,102,T,45.0,42.77,31.47,3.4,168.6,18.36,64.69,16.54,73.78,2.6,148.4,73.67,-74.86,73.67,-74.86
1188,1188-08-24,112,Tm,89.6,8.42,114.60,3.8,160.3,-25.22,161.80,-27.15,170.06,4.4,159.0,28.34,59.27,27.60,51.14
1190,1190-12-28,99,T,48.1,-63.13,-11.18,3.4,100.8,-32.51,45.13,-29.18,51.67,2.8,93.5,-51.11,-119.92,-49.52,-123.33
1191,1191-12-18,109,T,89.9,-23.60,104.72,2.8,28.9,1.31,154.38,5.46,162.92,5.0,23.7,-11.22,49.16,-8.44,42.90
1194,1194-04-22,96,T,38.9,62.94,-46.72,3.7,159.1,62.68,70.37,62.68,70.37,1.9,171.1,40.05,-97.05,37.06,-106.27
1195,1195-04-12,106,T,87.2,13.64,112.71,1.7,46.0,19.92,167.72,18.14,178.27,5.1,41.3,-9.45,65.38,-11.38,57.82
1196,1196-09-23,121,T,54.2,30.88,-112.28,2.2,138.8,17.83,-68.77,17.88,-58.56,4.1,127.7,52.66,-178.51,53.02,177.62
1200,1200-01-17,118,T,47.4,-61.03,-159.15,1.5,106.2,-36.19,-97.30,-32.74,-88.72,4.5,101.6,-50.23,105.05,-49.24,102.35
1202,1202-05-23,105,T,73.8,6.01,124.61,2.2,186.2,2.99,173.79,-0.48,-177.13,5.5,180.6,-24.74,77.37,-26.54,73.60
1203,1203-05-12,115,T,62.4,45.50,-147.21,2.8,191.2,46.34,-58.35,44.11,-52.01,4.2,199.6,13.05,165.94,9.73,158.64
1205,1205-09-14,102,T,41.5,41.40,-89.50,3.1,165.2,20.44,-57.75,19.33,-48.61,0.9,141.8,77.64,170.46,77.64,170.46
1206,1206-09-04,112,T,87.6,6.77,-3.72,4.7,145.0,-24.70,44.06,-25.96,51.76,5.4,140.4,31.62,-59.15,31.54,-65.47
1209,1209-01-07,99,T,47.7,-60.57,-137.94,3.8,106.5,-29.32,-90.10,-25.82,-83.01,2.3,96.6,-55.78,105.74,-54.01,101.60
1209,1209-12-28,109,T,89.8,-23.00,-25.53,5.1,21.6,5.87,22.61,8.87,28.70,2.8,16.0,-15.39,-83.34,-12.16,-91.11
1211,1211-06-12,124,T,14.6,-51.66,3.40,,,,,,,2.7,164.1,-58.19,-20.74,-58.19,-20.74
1212,1212-05-02,96,T,32.6,72.40,-168.70,3.7,157.2,64.33,-32.74,64.33,-32.74,2.4,165.8,48.30,137.53,45.33,130.09
1213,1213-04-22,106,T,83.6,20.75,-1.06,4.1,41.6,21.62,57.01,19.83,64.41,4.8,37.6,-2.98,-48.92,-5.38,-56.41
1214,1214-10-05,121,T,56.4,24.82,120.34,3.5,137.3,15.45,163.67,16.22,172.86,4.6,125.6,48.39,60.55,48.96,57.26
1217,1217-02-07,108,T,88.9,-11.74,-76.18,3.7,31.7,11.82,-28.21,14.25,-19.62,4.8,37.2,-15.47,-129.48,-13.87,-137.49
1218,1218-01-28,118,T,48.3,-56.53,73.13,4.4,117.6,-32.37,127.88,-30.09,134.26,2.8,112.4,-53.52,-21.50,-51.59,-28.15
1220,1220-06-02,105,T,69.2,2.61,13.70,2.5,199.8,-4.77,60.62,-8.42,69.29,4.3,196.0,-24.11,-32.42,-26.89,-38.06
1221,1221-05-23,115,T,66.9,43.94,104.29,1.0,196.7,38.77,-175.70,35.13,-166.62,5.4,200.7,12.46,53.50,9.67,47.76
1223,1223-09-26,102,T,38.3,40.22,147.00,2.4,162.7,22.99,176.93,22.56,-172.71,,,,,,
1224,1224-09-14,112,T,85.1,4.66,-123.69,3.6,127.5,-23.76,-74.54,-24.41,-66.08,1.0,123.3,33.69,-177.32,34.25,170.84
1227,1227-01-19,99,T,47.0,-57.40,94.31,3.5,111.3,-26.04,136.81,-22.79,144.06,1.5,100.8,-60.57,-26.97,-58.53,-32.45
1229,1229-06-22,124,T,27.0,-38.98,-109.70,1.6,164.9,-59.67,-73.75,-59.67,-73.75,2.4,182.2,-44.36,-140.87,-46.79,-146.16
1230,1230-05-14,96,T,24.4,82.45,52.41,3.2,153.0,66.16,-130.49,66.16,-130.49,2.3,156.4,56.92,5.98,54.84,1.76
1231,1231-05-03,106,T,79.7,27.81,-112.29,5.2,37.0,23.08,-52.33,21.03,-45.73,4.6,32.4,4.20,-161.89,1.42,-169.30
1232,1232-10-15,121,T,58.0,19.51,-8.88,0.8,133.3,14.38,35.05,16.39,46.58,1.9,123.5,43.68,-63.44,45.46,-70.85
1235,1235-02-19,108,Tm,87.6,-6.59,157.78,3.6,51.8,16.00,-153.67,17.89,-144.71,2.2,56.1,-15.34,105.08,-14.07,95.01
1236,1236-02-08,118,T,49.5,-51.30,-55.55,4.9,131.6,-28.71,-6.18,-26.57,0.95,4.0,121.3,-55.08,-148.08,-54.32,-151.75
1238,1238-06-13,105,T,64.6,-1.69,-98.24,4.3,208.9,-13.07,-52.66,-15.93,-46.28,3.1,205.9,-24.30,-144.32,-27.37,-150.63
1239,1239-06-03,115,T,71.4,41.32,-4.19,5.1,201.5,31.10,67.26,28.72,72.81,5.2,202.3,12.40,-57.90,9.44,-63.86
1241,1241-10-06,102,T,35.6,39.19,20.31,2.9,157.2,25.52,49.98,25.87,58.99,,,,,,
1242,1242-09-26,112,T,83.0,2.22,114.30,5.0,111.6,-22.19,163.96,-22.23,171.30,1.2,103.2,34.69,61.15,35.89,51.09
1245,1245-01-29,99,T,46.0,-54.00,-33.79,4.5,120.5,-24.10,3.71,-21.08,11.10,4.2,106.1,-65.19,-158.18,-65.19,-158.18
1247,1247-07-04,124,T,35.5,-30.88,137.91,3.9,172.9,-56.29,177.51,-56.29,177.51,1.5,189.4,-33.88,103.23,-36.96,95.64
1248,1248-05-24,96,T,10.6,78.20,-170.90,,,,,,,1.8,145.6,66.13,-145.48,66.13,-145.48
1249,1249-05-14,106,T,75.4,34.68,138.98,4.0,29.4,23.89,-158.87,21.22,-151.79,4.7,25.5,11.99,86.24,8.96,79.02
1250,1250-10-26,121,T,59.3,14.88,-139.19,4.8,129.7,14.37,-94.91,16.18,-87.56,4.8,122.6,38.41,170.56,39.92,165.93
1253,1253-03-01,108,T,85.9,-0.78,33.36,4.4,70.6,20.11,84.22,21.11,91.74,5.4,78.0,-14.02,-16.93,-13.76,-24.73
1254,1254-02-19,118,T,51.2,-45.44,176.27,3.3,145.6,-24.69,-137.43,-22.65,-128.19,4.4,133.6,-55.67,90.71,-55.21,86.96
1256,1256-06-24,105,T,59.8,-6.98,149.39,4.6,213.7,-21.91,-165.55,-24.29,-160.36,2.6,213.9,-24.89,103.81,-27.95,97.24
1257,1257-06-13,115,T,75.9,37.59,-112.76,5.0,201.3,22.76,-47.81,20.35,-42.46,3.7,201.2,12.22,-168.85,8.88,-175.74
1259,1259-10-17,102,T,33.3,38.43,-108.82,2.9,152.8,28.29,-79.84,29.34,-70.96,,,,,,
1260,1260-10-06,112,T,81.2,-0.37,-9.55,5.5,94.5,-20.15,40.78,-19.65,47.63,2.2,85.9,34.19,-60.32,35.99,-69.15
1263,1263-02-10,99,T,44.6,-50.69,-161.54,3.1,129.4,-22.68,-127.13,-19.62,-118.01,1.5,109.0,-68.85,68.96,-68.85,68.96
1265,1265-07-14,124,T,42.2,-25.27,25.05,0.4,173.9,-55.23,68.24,-58.11,73.94,3.1,194.0,-24.63,-11.04,-27.16,-18.49
1267,1267-05-25,106,T,70.9,41.21,32.87,4.8,21.1,24.68,95.60,21.94,101.94,1.2,16.0,19.91,-25.51,15.62,-35.24
1268,1268-11-06,121,T,60.2,11.15,88.84,4.8,124.2,15.79,134.09,17.82,140.36,4.0,121.8,33.07,41.56,35.49,35.28
1271,1271-03-12,108,T,83.9,5.44,-89.94,4.3,90.8,23.55,-36.90,23.96,-29.07,3.7,96.9,-11.52,-139.36,-11.88,-148.27
1272,1272-03-01,118,T,53.2,-39.24,48.56,2.3,159.4,-20.71,93.57,-19.33,103.70,3.9,145.7,-54.69,-29.75,-54.49,-33.90
1274,1274-07-05,105,T,54.9,-13.03,35.49,5.0,215.5,-30.90,80.70,-32.60,84.46,2.6,223.3,-25.44,-8.02,-28.72,-15.67
1275,1275-06-25,115,T,80.2,32.96,137.53,3.9,202.0,14.91,-163.84,11.72,-156.81,5.0,200.9,12.46,80.85,9.52,74.53
1276,1276-06-13,125,T,17.8,82.23,135.20,,,,,,,0.8,48.3,60.68,152.09,57.86,148.19
1277,1277-10-28,102,T,31.4,37.88,119.61,4.0,147.8,31.15,148.54,32.51,155.68,,,,,,
1278,1278-10-17,112,T,79.9,-3.02,-135.44,5.3,77.1,-17.66,-84.36,-16.62,-77.60,4.6,69.8,32.20,176.51,34.14,170.00
1281,1281-02-20,99,T,42.6,-47.80,72.07,3.7,139.1,-22.28,104.38,-19.96,113.00,,,,,,
1283,1283-07-25,124,T,48.0,-21.37,-88.13,4.3,169.9,-55.50,-40.12,-55.50,-40.12,3.9,192.5,-16.80,-126.12,-18.77,-133.25
1286,1286-11-17,121,T,60.8,8.22,-43.94,5.1,122.3,17.79,0.93,20.16,6.99,3.3,119.0,28.23,-90.50,30.96,-96.90
1289,1289-03-23,108,T,81.4,12.10,148.86,5.3,110.6,26.62,-155.70,26.44,-148.32,4.5,116.1,-7.73,100.68,-8.75,92.51
1290,1290-03-12,118,T,55.7,-32.67,-77.59,1.8,173.5,-16.93,-33.13,-16.36,-22.47,4.4,159.0,-52.09,-147.68,-52.22,-151.41
1292,1292-07-15,105,T,49.7,-19.88,-79.60,4.2,215.6,-39.72,-34.24,-41.60,-29.84,2.8,224.4,-27.41,-122.03,-30.20,-129.49
1293,1293-07-05,115,T,84.5,27.51,26.72,3.8,198.1,6.78,81.09,3.71,88.08,3.9,196.2,12.15,-30.29,9.17,-37.33
1294,1294-06-25,125,T,28.5,84.55,153.67,2.3,40.0,57.96,-86.65,56.47,-84.09,3.5,38.7,56.59,59.54,55.45,57.59
1295,1295-11-08,102,T,30.0,37.55,-14.02,4.0,141.7,34.22,15.42,35.91,21.65,,,,,,
1296,1296-10-28,112,T,78.8,-5.46,97.23,4.6,61.6,-14.83,147.80,-12.98,155.82,4.3,52.6,29.56,50.29,31.90,43.89
1299,1299-03-03,99,T,39.9,-45.55,-52.96,1.2,149.6,-23.14,-22.53,-21.16,-11.09,1.3,126.2,-78.69,-170.54,-78.69,-170.54
1301,1301-08-05,124,T,52.9,-19.07,157.31,4.6,165.9,-55.58,-150.64,-55.58,-150.64,3.9,190.6,-10.00,118.60,-11.68,110.33
1304,1304-11-27,121,T,61.2,6.22,-177.73,3.7,120.0,20.88,-132.82,23.98,-125.85,4.8,119.2,23.18,136.69,25.53,131.51
1307,1307-04-03,108,T,78.7,18.95,28.95,4.9,127.9,29.10,87.78,28.31,95.44,2.2,134.5,-2.87,-18.40,-4.96,-29.06
1308,1308-03-23,118,T,58.5,-25.89,157.85,3.8,188.6,-13.45,-158.10,-13.63,-149.01,2.0,173.3,-47.92,95.54,-48.78,87.35
1310,1310-07-27,105,T,44.5,-27.22,163.01,4.8,209.8,-48.84,-149.70,-49.82,-147.20,2.2,220.9,-30.19,121.62,-32.64,113.69
1311,1311-07-16,115,Tm,88.6,21.44,-85.42,3.4,194.8,-0.70,-35.00,-4.17,-26.58,1.5,191.9,11.89,-140.97,8.16,-151.07
1312,1312-07-05,125,T,36.3,75.44,68.06,3.8,30.8,49.76,148.00,47.88,151.81,1.9,27.0,54.74,-37.50,52.09,-42.97
1313,1313-11-18,102,T,29.1,37.41,-149.34,2.8,135.0,37.64,-118.60,39.82,-112.46,,,,,,
1314,1314-11-08,112,T,78.0,-7.57,-31.30,5.2,43.8,-11.20,20.12,-9.27,26.47,3.5,36.1,26.27,-77.93,29.00,-84.46
1317,1317-03-14,99,T,36.5,-44.25,-175.92,4.2,159.9,-25.33,-147.01,-24.36,-139.05,,,,,,
1319,1319-08-16,124,T,57.2,-18.00,41.87,5.0,160.8,-55.43,98.20,-55.43,98.20,5.1,185.3,-4.37,2.29,-5.33,-5.49
1322,1322-12-09,121,T,61.5,5.01,48.38,5.0,118.2,24.64,93.44,27.11,98.53,2.5,120.4,18.28,3.29,21.77,-4.39
1325,1325-04-13,108,T,75.4,26.02,-88.80,2.7,141.3,30.99,-25.68,29.24,-16.36,3.8,147.4,2.69,-137.48,0.46,-145.73
1326,1326-04-03,118,T,61.6,-18.95,35.30,3.5,200.7,-10.27,79.91,-11.23,89.27,4.1,186.1,-42.42,-21.02,-43.50,-26.68
1328,1328-08-06,105,T,39.1,-35.10,43.61,4.4,197.6,-58.46,95.42,-58.46,95.42,1.2,215.8,-33.67,4.53,-36.01,-5.45
1329,1329-07-27,115,T,87.4,14.92,160.95,5.5,184.3,-8.46,-149.94,-10.78,-143.70,5.4,182.3,10.88,106.60,8.93,100.21
