date,type,duration_hms,duration_seconds,latitude,longitude,latitude_numeric,longitude_numeric,saros_cycle,gamma,magnitude,path_width_km
2865-01-18,Partial,,,63.6S,70.9E,-63.56179000,70.92773000,145,-1.33978000,.37365000,.00000000
2865-02-17,Partial,,,61.9N,53.7E,61.89999000,53.66937000,183,1.38434000,.28739000,.00000000
2865-07-14,Partial,,,64.0N,80.8W,64.04601000,-80.83990000,150,1.08081000,.84460000,.00000000
2866-01-08,Annular,00:03:51,231,64.5S,179.3E,-64.50554000,179.27069000,155,-.70066000,.95178000,247.70000000
2866-07-03,Total,00:04:59,299,38.7N,55.8W,38.73859000,-55.78284000,160,.27848000,1.06095000,208.50000000
2866-12-28,Annular,00:10:19,619,24.4S,129.9E,-24.35037000,129.85236000,165,-.01837000,.92128000,297.90000000
2867-06-23,Total,00:07:10,430,4.1S,43.0E,-4.08522000,43.03876000,170,-.46219000,1.07657000,279.10000000
2867-12-17,Annular,00:09:55,595,18.4N,137.7E,18.38654000,137.68994000,175,.66350000,.92661000,368.80000000
2868-05-13,Partial,,,69.4N,149.9E,69.44488000,149.89075000,142,1.41112000,.24300000,.00000000
2868-06-12,Partial,,,66.8S,157.0E,-66.77199000,157.02063000,180,-1.22300000,.58892000,.00000000
2868-11-05,Partial,,,70.2S,123.1E,-70.19147000,123.05988000,147,-1.45858000,.15560000,.00000000
2868-12-05,Partial,,,67.6N,79.9E,67.60302000,79.89233000,185,1.31882000,.41439000,.00000000
2869-05-02,Annular,00:04:05,245,60.4N,178.2W,60.43930000,-178.18896000,152,.71915000,.95250000,250.30000000
2869-10-26,Total,00:03:38,218,56.5S,30.1E,-56.49440000,30.09216000,157,-.71596000,1.05275000,250.00000000
2870-04-22,Annular,00:08:47,527,12.0N,171.8W,12.04025000,-171.84045000,162,-.00614000,.93396000,246.40000000
2870-10-16,Total,00:05:07,307,9.9S,161.9E,-9.90393000,161.87805000,167,-.01471000,1.05574000,183.90000000
2871-04-11,Annular,00:05:12,312,36.3S,172.1W,-36.27674000,-172.07849000,172,-.72422000,.95101000,257.60000000
2871-10-05,Hybrid,00:00:30,30,40.2N,26.4W,40.17774000,-26.42468000,177,.73696000,1.00572000,29.10000000
2872-02-29,Partial,,,71.7N,169.8E,71.73233000,169.83069000,144,1.33150000,.38637000,.00000000
2872-03-30,Partial,,,72.1S,139.8E,-72.09863000,139.77057000,182,-1.39328000,.27662000,.00000000
2872-08-25,Partial,,,71.5S,16.1E,-71.54519000,16.05145000,149,-1.31220000,.42787000,.00000000
2872-09-23,Partial,,,72.1N,62.5W,72.12789000,-62.49414000,187,1.53781000,.03630000,.00000000
2873-02-18,Total,00:03:59,239,27.1N,2.8W,27.09739000,-2.81732000,154,.63691000,1.04615000,198.20000000
2873-08-14,Annular,00:06:12,372,19.8S,59.8E,-19.78585000,59.76245000,159,-.56456000,.95063000,217.70000000
2874-02-08,Total,00:02:23,143,16.9S,139.7E,-16.88076000,139.68719000,164,-.03402000,1.02440000,83.00000000
2874-08-03,Annular,00:00:24,24,29.7N,5.1E,29.70307000,5.13086000,169,.22035000,.99609000,14.00000000
2875-01-28,Annular,00:02:49,169,66.3S,2.2W,-66.28732000,-2.21625000,174,-.75880000,.96355000,203.20000000
2875-07-24,Total,00:02:04,124,81.5N,47.8W,81.54353000,-47.81976000,179,.96405000,1.03882000,513.50000000
2875-12-18,Partial,,,65.8N,130.6W,65.76984000,-130.63672000,146,1.55810000,.02297000,.00000000
2876-01-17,Partial,,,68.7S,94.3E,-68.67549000,94.32458000,184,-1.49285000,.12877000,.00000000
2876-06-13,Total,00:05:25,325,33.8S,49.4E,-33.82694000,49.41339000,151,-.84143000,1.06452000,390.80000000
2876-12-06,Annular,00:07:22,442,35.5N,136.5W,35.53104000,-136.50439000,156,.85696000,.93491000,468.30000000
2877-06-03,Total,00:02:58,178,16.2N,175.3E,16.19677000,175.32428000,161,-.11135000,1.02943000,100.20000000
2877-11-26,Annular,00:00:21,21,14.8S,116.6E,-14.80608000,116.63788000,166,.11298000,.99670000,11.60000000
2878-05-23,Annular,00:02:36,156,60.3N,17.1E,60.25081000,17.07971000,171,.67491000,.96793000,156.10000000
2878-11-15,Total,00:03:04,184,51.7S,102.6W,-51.73671000,-102.62384000,176,-.58794000,1.04346000,178.80000000
2879-04-12,Partial,,,61.5S,24.2W,-61.50214000,-24.18756000,143,-1.49727000,.11829000,.00000000
2879-05-12,Partial,,,62.9N,120.0W,62.94302000,-119.98737000,181,1.44354000,.20686000,.00000000
2879-10-07,Partial,,,61.3N,110.8W,61.30930000,-110.78101000,148,1.34405000,.36123000,.00000000
2879-11-05,Partial,,,62.5S,89.8W,-62.46429000,-89.76007000,186,-1.26399000,.51219000,.00000000
2880-03-31,Annular,00:03:32,212,36.8S,105.1W,-36.83640000,-105.09430000,153,-.74468000,.96188000,201.10000000
2880-09-25,Annular,00:00:36,36,34.0N,9.1E,33.97856000,9.07538000,158,.65827000,.99320000,31.00000000
2881-03-21,Total,00:01:49,109,0.9N,88.6E,.92655000,88.56799000,163,.00711000,1.02005000,68.50000000
2881-09-14,Annular,00:05:15,315,1.9S,93.3W,-1.90001000,-93.32117000,168,-.09139000,.95272000,173.50000000
2882-03-10,Total,00:03:34,214,34.4N,156.2W,34.37247000,-156.21606000,173,.69341000,1.04747000,214.80000000
2882-09-03,Annular,00:05:52,352,42.7S,129.0W,-42.74043000,-129.02930000,178,-.84378000,.93901000,407.80000000
2883-01-30,Partial,,,62.8S,68.1W,-62.78289000,-68.10333000,145,-1.34839000,.35834000,.00000000
2883-02-28,Partial,,,61.5N,84.7W,61.52548000,-84.68243000,183,1.37514000,.30461000,.00000000
2883-07-25,Partial,,,63.3N,164.7E,63.27747000,164.73248000,150,1.15439000,.71162000,.00000000
2883-08-23,Partial,,,61.7S,152.0E,-61.69228000,152.01837000,188,-1.55242000,.00096000,.00000000
2884-01-19,Annular,00:04:07,247,61.7S,60.4E,-61.68562000,60.42212000,155,-.70877000,.94889000,265.40000000
2884-07-14,Total,00:04:58,298,41.3N,162.8W,41.28904000,-162.81586000,160,.35231000,1.06349000,222.20000000
2885-01-07,Annular,00:10:20,620,23.9S,11.5E,-23.91205000,11.47656000,165,-.02890000,.91973000,304.30000000
2885-07-03,Total,00:07:11,431,0.1N,70.2W,.08377000,-70.19257000,170,-.39052000,1.07773000,272.40000000
2885-12-27,Annular,00:09:46,586,17.1N,15.6E,17.09966000,15.59357000,175,.65004000,.92705000,359.60000000
2886-05-25,Partial,,,68.5N,26.8E,68.47110000,26.80115000,142,1.47423000,.12830000,.00000000
2886-06-23,Partial,,,65.8S,36.1E,-65.78953000,36.07178000,180,-1.15769000,.71169000,.00000000
2886-11-17,Partial,,,69.3S,12.0W,-69.29317000,-12.01221000,147,-1.48015000,.11620000,.00000000
2886-12-16,Partial,,,66.5N,55.3W,66.52445000,-55.29395000,185,1.30183000,.44433000,.00000000
2887-05-14,Annular,00:03:52,232,69.0N,73.3E,68.96247000,73.31689000,152,.77933000,.95178000,283.20000000
2887-11-06,Total,00:03:18,198,63.0S,94.6W,-63.03393000,-94.57495000,157,-.74793000,1.05024000,251.80000000
2888-05-02,Annular,00:08:17,497,18.6N,81.1E,18.60781000,81.12433000,162,.04879000,.93687000,235.10000000
2888-10-26,Total,00:04:42,282,16.0S,39.5E,-15.96015000,39.48163000,167,-.05407000,1.05095000,169.10000000
2889-04-21,Annular,00:04:49,289,29.3S,72.4E,-29.30755000,72.43176000,172,-.67789000,.95703000,211.00000000
2889-10-15,Hybrid,00:00:02,2,33.1N,145.6W,33.05653000,-145.63849000,177,.69181000,1.00042000,2.00000000
2890-03-12,Partial,,,72.0N,28.9E,72.03623000,28.86566000,144,1.34543000,.35998000,.00000000
2890-04-10,Partial,,,71.7S,6.2E,-71.73151000,6.15546000,182,-1.35614000,.34303000,.00000000
2890-09-05,Partial,,,72.0S,97.5W,-72.00153000,-97.53149000,149,-1.38832000,.29808000,.00000000
2890-10-05,Partial,,,72.0N,176.6E,71.98477000,176.61908000,187,1.48441000,.13071000,.00000000
2891-03-01,Total,00:03:58,238,31.7N,135.2W,31.71523000,-135.23645000,154,.65013000,1.04774000,207.50000000
2891-08-25,Annular,00:05:52,352,28.6S,43.3W,-28.57109000,-43.32080000,159,-.64405000,.94983000,238.20000000
2892-02-19,Total,00:02:18,138,12.6S,9.9E,-12.64558000,9.93140000,164,-.02548000,1.02343000,79.80000000
2892-08-13,Annular,00:00:08,8,21.9N,100.0W,21.88484000,-100.01489000,169,.14105000,.99875000,4.40000000
2893-02-07,Annular,00:03:04,184,61.9S,125.1W,-61.87055000,-125.08032000,174,-.75388000,.96173000,211.30000000
2893-08-03,Total,00:02:40,160,76.0N,120.7E,75.98006000,120.73663000,179,.88744000,1.04477000,327.70000000
2893-12-29,Partial,,,66.8N,100.1E,66.83457000,100.11365000,146,1.57059000,.00285000,.00000000
2894-01-28,Partial,,,69.7S,38.5W,-69.68860000,-38.47839000,184,-1.48647000,.13972000,.00000000
2894-06-24,Total,00:04:55,295,42.9S,66.3W,-42.88981000,-66.30487000,151,-.91271000,1.06202000,502.10000000
2894-12-18,Annular,00:07:20,440,37.0N,99.4E,37.04687000,99.38129000,156,.87002000,.93498000,492.20000000
2895-06-14,Total,00:02:55,175,12.9N,65.9E,12.94931000,65.92566000,161,-.18106000,1.02779000,95.70000000
2895-12-07,Annular,00:00:17,17,15.3S,7.4W,-15.29704000,-7.39587000,166,.13058000,.99741000,9.10000000
2896-06-02,Annular,00:02:42,162,58.5N,79.0W,58.51363000,-79.04651000,171,.60711000,.96827000,143.80000000
2896-11-26,Total,00:03:02,182,53.6S,134.7E,-53.62671000,134.65430000,176,-.56468000,1.04272000,172.80000000
2897-04-23,Partial,,,61.9S,141.2W,-61.94144000,-141.16583000,143,-1.54380000,.03804000,.00000000
2897-05-22,Partial,,,63.7N,128.7E,63.69955000,128.74445000,181,1.37729000,.31860000,.00000000
2897-10-17,Partial,,,61.6N,121.9E,61.60580000,121.87695000,148,1.39182000,.27230000,.00000000
2897-11-15,Partial,,,63.1S,135.9E,-63.13829000,135.86188000,186,-1.23747000,.56229000,.00000000
2898-04-12,Annular,00:03:06,186,36.2S,138.9E,-36.24742000,138.89288000,153,-.78007000,.96686000,185.50000000
2898-10-06,Annular,00:01:13,73,34.1N,101.8W,34.07921000,-101.79285000,158,.71535000,.98639000,67.00000000
2899-04-01,Total,00:02:17,137,3.8N,34.3W,3.82616000,-34.31958000,163,-.02123000,1.02554000,86.70000000
2899-09-26,Annular,00:05:44,344,2.7S,163.9E,-2.72888000,163.89703000,168,-.02432000,.94861000,188.80000000
2900-03-22,Total,00:03:44,224,36.9N,75.3E,36.87826000,75.32886000,173,.67157000,1.05095000,224.00000000
2900-09-15,Annular,00:05:52,352,40.1S,133.1E,-40.11159000,133.09949000,178,-.76857000,.93938000,340.50000000
2901-02-10,Partial,,,62.1S,153.8E,-62.14080000,153.78156000,145,-1.35897000,.33946000,.00000000
2901-03-11,Partial,,,61.3N,138.5E,61.31198000,138.49152000,183,1.36174000,.32959000,.00000000
2901-08-05,Partial,,,62.6N,49.9E,62.62129000,49.86646000,150,1.22662000,.58015000,.00000000
2901-09-04,Partial,,,61.3S,38.7E,-61.34683000,38.66437000,188,-1.47661000,.13473000,.00000000
2902-01-30,Annular,00:04:21,261,58.3S,60.1W,-58.27852000,-60.08264000,155,-.71817000,.94664000,280.40000000
2902-07-26,Total,00:04:54,294,42.9N,90.4E,42.92226000,90.39490000,160,.42604000,1.06511000,234.90000000
2903-01-19,Annular,00:10:12,612,22.6S,107.2W,-22.55220000,-107.18091000,165,-.03905000,.91891000,307.80000000
2903-07-16,Total,00:07:04,424,3.4N,177.5E,3.37035000,177.51575000,170,-.31771000,1.07799000,265.30000000
2904-01-08,Annular,00:09:24,564,16.7N,107.2W,16.68716000,-107.16425000,175,.63862000,.92807000,348.20000000
2904-06-05,Partial,,,67.5N,93.8W,67.46519000,-93.75366000,142,1.54282000,.00403000,.00000000
2904-07-04,Partial,,,64.8S,83.3W,-64.84843000,-83.34576000,180,-1.08903000,.84019000,.00000000
2904-11-28,Partial,,,68.3S,148.6W,-68.30804000,-148.59070000,147,-1.49589000,.08738000,.00000000
2904-12-28,Partial,,,65.5N,168.5E,65.46927000,168.50098000,185,1.28907000,.46687000,.00000000
2905-05-25,Annular,00:03:39,219,78.6N,32.5W,78.58594000,-32.54401000,152,.84819000,.95052000,346.20000000
2905-11-18,Total,00:03:01,181,68.9S,141.3E,-68.86025000,141.27112000,157,-.77313000,1.04771000,251.50000000
2906-05-14,Annular,00:07:41,461,25.2N,23.0W,25.17901000,-22.99237000,162,.11206000,.93979000,224.70000000
2906-11-07,Total,00:04:15,255,21.3S,84.1W,-21.29799000,-84.12225000,167,-.08689000,1.04609000,154.10000000
2907-05-03,Annular,00:04:20,260,22.4S,40.9W,-22.37812000,-40.89606000,172,-.62508000,.96317000,169.80000000
2907-10-28,Annular,00:00:31,31,26.8N,94.3E,26.77969000,94.27692000,177,.65268000,.99494000,23.20000000
2908-03-23,Partial,,,72.1N,111.2W,72.08501000,-111.22559000,144,1.36316000,.32624000,.00000000
2908-04-22,Partial,,,71.1S,125.7W,-71.14635000,-125.73108000,182,-1.31431000,.41885000,.00000000
2908-09-16,Partial,,,72.2S,147.8E,-72.23107000,147.78723000,149,-1.46107000,.17495000,.00000000
2908-10-16,Partial,,,71.6N,54.7E,71.60247000,54.73035000,187,1.43524000,.21696000,.00000000
2909-03-13,Total,00:03:56,236,36.8N,93.1E,36.84736000,93.09247000,154,.66626000,1.04953000,219.00000000
2909-09-05,Annular,00:05:31,331,37.7S,148.5W,-37.72935000,-148.49738000,159,-.71979000,.94863000,268.70000000
2910-03-02,Total,00:02:15,135,7.9S,119.0W,-7.87199000,-119.04871000,164,-.01358000,1.02283000,77.70000000
2910-08-26,Hybrid,00:00:06,6,14.0N,152.8E,14.00498000,152.75079000,169,.06601000,1.00086000,3.00000000
2911-02-20,Annular,00:03:19,199,57.0S,110.7E,-56.99119000,110.74677000,174,-.74654000,.96041000,215.40000000
2911-08-15,Total,00:03:10,190,65.5N,5.9W,65.47498000,-5.87018000,179,.81363000,1.04879000,279.60000000
2912-02-09,Partial,,,70.6S,171.1W,-70.59692000,-171.10449000,184,-1.47786000,.15416000,.00000000
2912-07-06,Total,00:03:59,239,58.5S,176.0E,-58.53907000,176.03687000,151,-.98492000,1.05682000,.00000000
2912-08-04,Partial,,,70.0N,137.2W,69.97021000,-137.19043000,189,1.51141000,.03082000,.00000000
2912-12-29,Annular,00:07:10,430,38.8N,26.2W,38.80594000,-26.22095000,156,.87978000,.93564000,506.90000000
2913-06-25,Total,00:02:45,165,8.5N,42.4W,8.53664000,-42.44409000,161,-.25513000,1.02548000,89.50000000
2913-12-18,Annular,00:00:10,10,15.2S,133.1W,-15.21448000,-133.13605000,166,.14300000,.99852000,5.20000000
2914-06-15,Annular,00:02:52,172,55.2N,174.3W,55.21885000,-174.30151000,171,.53367000,.96810000,136.00000000
2914-12-08,Total,00:03:02,182,55.0S,11.2E,-54.95359000,11.21130000,176,-.54687000,1.04220000,168.70000000
2915-06-04,Partial,,,64.6N,19.1E,64.55681000,19.06317000,181,1.30510000,.44096000,.00000000
2915-10-29,Partial,,,62.1N,7.5W,62.05375000,-7.52600000,148,1.43234000,.19782000,.00000000
2915-11-28,Partial,,,63.9S,0.5W,-63.94173000,-.53381000,186,-1.21765000,.59938000,.00000000
2916-04-23,Annular,00:02:39,159,37.1S,24.8E,-37.09455000,24.82623000,153,-.82232000,.97177000,173.20000000
2916-10-18,Annular,00:01:54,114,34.6N,145.3E,34.61891000,145.29999000,158,.76655000,.97945000,110.80000000
2917-04-12,Total,00:02:48,168,6.2N,155.2W,6.18136000,-155.24078000,163,-.05602000,1.03124000,105.70000000
2917-10-07,Annular,00:06:19,379,3.8S,59.5E,-3.82286000,59.47192000,168,.03707000,.94430000,205.60000000
2918-04-02,Total,00:03:55,235,39.3N,50.4W,39.32148000,-50.36670000,173,.64329000,1.05472000,232.60000000
2918-09-26,Annular,00:05:54,354,39.2S,32.5E,-39.21447000,32.53107000,178,-.69968000,.93911000,307.80000000
2919-02-21,Partial,,,61.7S,16.6E,-61.65039000,16.61945000,145,-1.37164000,.31676000,.00000000
2919-03-23,Partial,,,61.3N,3.2E,61.26190000,3.24738000,183,1.34398000,.36271000,.00000000
2919-08-17,Partial,,,62.1N,65.7W,62.08986000,-65.72192000,150,1.29630000,.45259000,.00000000
2919-09-15,Partial,,,61.2S,76.3W,-61.15004000,-76.29016000,188,-1.40520000,.26107000,.00000000
2920-02-11,Annular,00:04:34,274,54.6S,178.1E,-54.58552000,178.10406000,155,-.72845000,.94488000,293.30000000
2920-08-05,Total,00:04:48,288,43.8N,16.6W,43.75810000,-16.60272000,160,.49908000,1.06602000,247.90000000
2921-01-30,Annular,00:10:01,601,20.3S,133.7E,-20.33593000,133.68201000,165,-.04821000,.91869000,308.80000000
2921-07-26,Total,00:06:50,410,5.8N,66.2E,5.81422000,66.21173000,170,-.24344000,1.07746000,257.70000000
2922-01-19,Annular,00:08:53,533,17.2N,129.3E,17.16228000,129.30951000,175,.62948000,.92964000,335.00000000
2922-07-16,Partial,,,64.0S,158.3E,-63.97260000,158.31433000,180,-1.01852000,.97132000,.00000000
2922-12-09,Partial,,,67.3S,73.9E,-67.27974000,73.87268000,147,-1.50741000,.06618000,.00000000
2923-01-08,Partial,,,64.5N,32.0E,64.47488000,32.00134000,185,1.27802000,.48644000,.00000000
2923-06-05,Annular,00:03:28,208,89.5N,149.9E,89.51706000,149.93182000,152,.92097000,.94835000,498.10000000
2923-11-29,Total,00:02:47,167,73.8S,20.2E,-73.77473000,20.21216000,157,-.79356000,1.04542000,250.70000000
2924-05-24,Annular,00:07:02,422,31.5N,124.7W,31.48328000,-124.72125000,162,.18050000,.94259000,215.90000000
2924-11-18,Total,00:03:47,227,25.8S,151.6E,-25.82361000,151.55194000,167,-.11434000,1.04128000,139.10000000
2925-05-13,Annular,00:03:45,225,15.6S,152.0W,-15.58822000,-151.97852000,172,-.56568000,.96930000,133.50000000
2925-11-07,Annular,00:01:08,68,21.4N,26.9W,21.42582000,-26.87634000,177,.62022000,.98945000,47.20000000
2926-04-03,Partial,,,71.9N,111.0E,71.87854000,110.98700000,144,1.38817000,.27851000,.00000000
2926-05-03,Partial,,,70.4S,105.2E,-70.38698000,105.15466000,182,-1.26472000,.50990000,.00000000
2926-09-28,Partial,,,72.2S,31.0E,-72.21783000,30.95050000,149,-1.52629000,.06550000,.00000000
2926-10-27,Partial,,,71.0N,69.0W,70.99995000,-68.96130000,187,1.39356000,.28952000,.00000000
2927-03-24,Total,00:03:54,234,42.6N,36.8W,42.63434000,-36.83978000,154,.68860000,1.05137000,233.30000000
2927-09-17,Annular,00:05:10,310,47.1S,103.2E,-47.08899000,103.22272000,159,-.78968000,.94704000,314.20000000
2928-03-13,Total,00:02:13,133,2.6S,113.3E,-2.62181000,113.31616000,164,.00337000,1.02250000,76.60000000
2928-09-05,Hybrid,00:00:16,16,6.1N,43.8E,6.10781000,43.79218000,169,-.00521000,1.00243000,8.40000000
2929-03-02,Annular,00:03:32,212,51.7S,13.5W,-51.71091000,-13.54681000,174,-.73487000,.95972000,214.50000000
2929-08-25,Total,00:03:37,217,55.6N,124.4W,55.58244000,-124.36407000,179,.74130000,1.05154000,254.00000000
2930-02-19,Partial,,,71.3S,56.3E,-71.34998000,56.34650000,184,-1.46713000,.17189000,.00000000
2930-07-17,Partial,,,68.5S,53.0E,-68.50110000,52.98761000,151,-1.05935000,.90629000,.00000000
2930-08-15,Partial,,,70.8N,97.7E,70.75818000,97.74481000,189,1.44297000,.16423000,.00000000
2931-01-09,Annular,00:06:52,412,40.7N,153.2W,40.74632000,-153.17065000,156,.88644000,.93692000,510.00000000
2931-07-06,Total,00:02:30,150,3.1N,150.5W,3.10692000,-150.50299000,161,-.33164000,1.02256000,81.40000000
2931-12-30,Annular,,,14.5S,99.7E,-14.49143000,99.67981000,166,.15110000,.99998000,.10000000
2932-06-25,Annular,00:03:06,186,50.5N,90.0E,50.51201000,90.00800000,171,.45569000,.96762000,131.30000000
2932-12-18,Total,00:03:01,181,55.4S,113.0W,-55.43558000,-112.99902000,176,-.53362000,1.04176000,165.50000000
2933-06-14,Partial,,,65.5N,89.5W,65.49540000,-89.52753000,181,1.22818000,.57183000,.00000000
2933-11-09,Partial,,,62.6N,138.6W,62.64631000,-138.61920000,148,1.46762000,.13386000,.00000000
2933-12-08,Partial,,,64.9S,138.6W,-64.85458000,-138.61499000,186,-1.20246000,.62752000,.00000000
2934-05-04,Annular,00:02:12,132,39.7S,87.5W,-39.72132000,-87.53687000,153,-.87061000,.97636000,167.90000000
2934-10-29,Annular,00:02:35,155,35.6N,29.9E,35.63852000,29.94598000,158,.81108000,.97266000,163.10000000
2935-04-24,Total,00:03:20,200,7.9N,85.5E,7.86503000,85.45441000,163,-.09635000,1.03683000,124.20000000
2935-10-18,Annular,00:06:59,419,5.0S,46.7W,-4.99610000,-46.73224000,168,.09247000,.94010000,222.80000000
2936-04-12,Total,00:04:08,248,41.6N,173.6W,41.64888000,-173.61322000,173,.60969000,1.05844000,240.00000000
2936-10-06,Annular,00:05:57,357,39.4S,70.1W,-39.43434000,-70.12531000,178,-.63675000,.93854000,289.70000000
2937-03-04,Partial,,,61.3S,118.8W,-61.32344000,-118.75800000,145,-1.38927000,.28505000,.00000000
2937-04-02,Partial,,,61.4N,129.7W,61.37300000,-129.74890000,183,1.31952000,.40832000,.00000000
2937-08-27,Partial,,,61.7N,177.6E,61.69292000,177.60858000,150,1.36269000,.33055000,.00000000
2937-09-25,Partial,,,61.1S,166.7E,-61.10865000,166.71136000,188,-1.33941000,.37771000,.00000000
2938-02-21,Annular,00:04:46,286,51.1S,56.6E,-51.05792000,56.60260000,155,-.74271000,.94364000,305.50000000
2938-08-16,Total,00:04:42,282,43.9N,124.7W,43.93405000,-124.73633000,160,.56965000,1.06604000,260.50000000
2939-02-10,Annular,00:09:45,585,17.6S,15.2E,-17.64077000,15.24915000,165,-.06075000,.91913000,307.10000000
2939-08-06,Total,00:06:33,393,7.3N,45.1W,7.33172000,-45.07245000,170,-.17021000,1.07605000,249.50000000
2940-01-30,Annular,00:08:15,495,18.3N,5.8E,18.29290000,5.77417000,175,.61980000,.93186000,319.00000000
2940-07-26,Total,00:01:56,116,48.0S,60.3E,-48.01419000,60.29285000,180,-.94564000,1.02445000,255.60000000
2940-12-20,Partial,,,66.2S,64.9W,-66.24725000,-64.87659000,147,-1.51424000,.05340000,.00000000
2941-01-18,Partial,,,63.6N,105.1W,63.57058000,-105.05804000,185,1.26924000,.50206000,.00000000
2941-06-16,Annular,,,66.4N,43.9W,66.44259000,-43.87323000,152,1.00040000,.96565000,.00000000
2941-12-09,Total,00:02:36,156,77.0S,95.1W,-77.01156000,-95.07483000,157,-.80825000,1.04341000,248.40000000
2942-06-05,Annular,00:06:22,382,37.5N,136.5E,37.50284000,136.51562000,162,.25565000,.94516000,209.40000000
2942-11-29,Total,00:03:21,201,29.3S,26.2E,-29.30788000,26.15656000,167,-.13532000,1.03667000,124.50000000
2943-05-25,Annular,00:03:04,184,9.2S,98.8E,-9.15169000,98.78094000,172,-.50138000,.97533000,101.80000000
2943-11-18,Annular,00:01:48,108,17.0N,148.9W,16.95846000,-148.94788000,177,.59307000,.98402000,70.10000000
2944-04-14,Partial,,,71.4N,25.3W,71.43854000,-25.27856000,144,1.41763000,.22193000,.00000000
2944-05-13,Partial,,,69.5S,22.3W,-69.49651000,-22.26910000,182,-1.21078000,.61010000,.00000000
2944-11-07,Partial,,,70.2N,166.4E,70.21411000,166.35052000,187,1.35707000,.35253000,.00000000
